original_row_index,generated_version,item_number,list_item,Full verb phrase,Causality,NP1,verb,NP2,because,pronoun,präposition,adjective + verb,and,NP final,verb final,Generated-Sentence,np2_replacement_status,NP1 - male,NP1 - female,NP2 - male,NP2 - female,verb_bias,Unnamed: 7,Unnamed: 18,Ferstl_verb_eng,Ferstl_sem_cat,Ferstl_eng_verb_length,Ferstl_eng_verb_freq,Ferstl_val,Ferstl_IVC,verb_bias.1,new verb,old verb,german_verb_freq,german_verb_length,Unnamed: 30,Previous-Sentences (04/2026),adj,german_adj_freq,german_adj_length,Susanne_avgRating_Score,Susanne_avgRating_Score.1,20_Best_Verbs,adj_amb
19,original,5,41,mochte,NP2-Causality,Der Kaiser,mochte,"die Gladiatorin, ",weil ,sie,schon seit Langem,mutig war,und,Gewandheit,zeigte,"Der Kaiser mochte die Gladiatorin, weil sie schon seit Langem mutig war und Gewandheit zeigte.",ok_prefix_keep_particle_or_punctuation,Der Kaiser,Die Kaiserin,den Gladiator,die Gladiatorin,NP2,,,liked,ExpStim,5,0,1.73,-91,NP2,mochte,mochte,5.94,6,,"Der Kaiser mochte die Gladiatorin, weil sie schon seit Langem mutig war und den Kampf liebte.",schaulustig,0.07,11,18.75,18.75,suboptimal,nonamb
19,both_male,6,41,mochte,NP2-Causality,Der Kaiser,mochte,"den Gladiator, ",weil ,er,schon seit Langem,mutig war,und,Gewandheit,zeigte,"Der Kaiser mochte den Gladiator, weil er schon seit Langem mutig war und Gewandheit zeigte.",ok_prefix_keep_particle_or_punctuation,Der Kaiser,Die Kaiserin,den Gladiator,die Gladiatorin,NP2,,,liked,ExpStim,5,0,1.73,-91,NP2,mochte,mochte,5.94,6,,"Der Kaiser mochte die Gladiatorin, weil sie schon seit Langem mutig war und den Kampf liebte.",schaulustig,0.07,11,18.75,18.75,suboptimal,nonamb
19,both_female,7,41,mochte,NP2-Causality,Die Kaiserin,mochte,"die Gladiatorin, ",weil ,sie,schon seit Langem,mutig war,und,Gewandheit,zeigte,"Die Kaiserin mochte die Gladiatorin, weil sie schon seit Langem mutig war und Gewandheit zeigte.",ok_prefix_keep_particle_or_punctuation,Der Kaiser,Die Kaiserin,den Gladiator,die Gladiatorin,NP2,,,liked,ExpStim,5,0,1.73,-91,NP2,mochte,mochte,5.94,6,,"Der Kaiser mochte die Gladiatorin, weil sie schon seit Langem mutig war und den Kampf liebte.",schaulustig,0.07,11,18.75,18.75,suboptimal,nonamb
19,swapped,8,41,mochte,NP2-Causality,Die Kaiserin,mochte,"den Gladiator, ",weil ,er,schon seit Langem,mutig war,und,Gewandheit,zeigte,"Die Kaiserin mochte den Gladiator, weil er schon seit Langem mutig war und Gewandheit zeigte.",ok_prefix_keep_particle_or_punctuation,Der Kaiser,Die Kaiserin,den Gladiator,die Gladiatorin,NP2,,,liked,ExpStim,5,0,1.73,-91,NP2,mochte,mochte,5.94,6,,"Der Kaiser mochte die Gladiatorin, weil sie schon seit Langem mutig war und den Kampf liebte.",schaulustig,0.07,11,18.75,18.75,suboptimal,nonamb
36,original,1,42,liebte,NP1-Causality,Der Opa,liebte,"die Eselin,",weil,er,von Anfang an,hilfsbedürftig war,und,die Hilfe,benötigte,"Der Opa liebte die Eselin, weil er von Anfang an hilfsbedürftig war und die Hilfe benötigte.",ok_prefix_keep_particle_or_punctuation,Der Opa,Die Oma,den Esel,die Eselin,NP2,,,loved,ExpStim,5,284,2.45,-80,NP2,liebte,liebte,5.2,6,,"Der Großvater liebte die Hündin, weil er von Anfang an senil war und die Hilfe brauchte. ",senil,0.45,5,56.25,56.25,suboptimal,nonamb
36,both_male,2,42,liebte,NP1-Causality,Der Opa,liebte,"den Esel,",weil,er,von Anfang an,hilfsbedürftig war,und,die Hilfe,benötigte,"Der Opa liebte den Esel, weil er von Anfang an hilfsbedürftig war und die Hilfe benötigte.",ok_prefix_keep_particle_or_punctuation,Der Opa,Die Oma,den Esel,die Eselin,NP2,,,loved,ExpStim,5,284,2.45,-80,NP2,liebte,liebte,5.2,6,,"Der Großvater liebte die Hündin, weil er von Anfang an senil war und die Hilfe brauchte. ",senil,0.45,5,56.25,56.25,suboptimal,nonamb
36,both_female,3,42,liebte,NP1-Causality,Die Oma,liebte,"die Eselin,",weil,sie,von Anfang an,hilfsbedürftig war,und,die Hilfe,benötigte,"Die Oma liebte die Eselin, weil sie von Anfang an hilfsbedürftig war und die Hilfe benötigte.",ok_prefix_keep_particle_or_punctuation,Der Opa,Die Oma,den Esel,die Eselin,NP2,,,loved,ExpStim,5,284,2.45,-80,NP2,liebte,liebte,5.2,6,,"Der Großvater liebte die Hündin, weil er von Anfang an senil war und die Hilfe brauchte. ",senil,0.45,5,56.25,56.25,suboptimal,nonamb
36,swapped,4,42,liebte,NP1-Causality,Die Oma,liebte,"den Esel,",weil,sie,von Anfang an,hilfsbedürftig war,und,die Hilfe,benötigte,"Die Oma liebte den Esel, weil sie von Anfang an hilfsbedürftig war und die Hilfe benötigte.",ok_prefix_keep_particle_or_punctuation,Der Opa,Die Oma,den Esel,die Eselin,NP2,,,loved,ExpStim,5,284,2.45,-80,NP2,liebte,liebte,5.2,6,,"Der Großvater liebte die Hündin, weil er von Anfang an senil war und die Hilfe brauchte. ",senil,0.45,5,56.25,56.25,suboptimal,nonamb
37,original,5,42,liebte,NP2-Causality,Der Opa,liebte,"die Eselin,",weil,sie,von Anfang an,treu war,und ,Zuneigung,signalisierte,"Der Opa liebte die Eselin, weil sie von Anfang an treu war und Zuneigung signalisierte.",ok_prefix_keep_particle_or_punctuation,Der Opa,Die Oma,den Esel,die Eselin,NP2,,,loved,ExpStim,5,284,2.45,-80,NP2,liebte,liebte,5.2,6,,"Der Großvater liebte die Hündin, weil sie von Anfang an treu war und die Freude brachte.",treu,23.52,4,56.25,56.25,suboptimal,nonamb
37,both_male,6,42,liebte,NP2-Causality,Der Opa,liebte,"den Esel,",weil,er,von Anfang an,treu war,und ,Zuneigung,signalisierte,"Der Opa liebte den Esel, weil er von Anfang an treu war und Zuneigung signalisierte.",ok_prefix_keep_particle_or_punctuation,Der Opa,Die Oma,den Esel,die Eselin,NP2,,,loved,ExpStim,5,284,2.45,-80,NP2,liebte,liebte,5.2,6,,"Der Großvater liebte die Hündin, weil sie von Anfang an treu war und die Freude brachte.",treu,23.52,4,56.25,56.25,suboptimal,nonamb
37,both_female,7,42,liebte,NP2-Causality,Die Oma,liebte,"die Eselin,",weil,sie,von Anfang an,treu war,und ,Zuneigung,signalisierte,"Die Oma liebte die Eselin, weil sie von Anfang an treu war und Zuneigung signalisierte.",ok_prefix_keep_particle_or_punctuation,Der Opa,Die Oma,den Esel,die Eselin,NP2,,,loved,ExpStim,5,284,2.45,-80,NP2,liebte,liebte,5.2,6,,"Der Großvater liebte die Hündin, weil sie von Anfang an treu war und die Freude brachte.",treu,23.52,4,56.25,56.25,suboptimal,nonamb
37,swapped,8,42,liebte,NP2-Causality,Die Oma,liebte,"den Esel,",weil,er,von Anfang an,treu war,und ,Zuneigung,signalisierte,"Die Oma liebte den Esel, weil er von Anfang an treu war und Zuneigung signalisierte.",ok_prefix_keep_particle_or_punctuation,Der Opa,Die Oma,den Esel,die Eselin,NP2,,,loved,ExpStim,5,284,2.45,-80,NP2,liebte,liebte,5.2,6,,"Der Großvater liebte die Hündin, weil sie von Anfang an treu war und die Freude brachte.",treu,23.52,4,56.25,56.25,suboptimal,nonamb
66,original,1,44,trauerte um,NP1-Causality,Der Mann,trauerte um,"die Kollegin,",weil,er,vor kurzer Zeit,einsam wurde,und,die Güte,vermisste,"Der Mann trauerte um die Kollegin, weil er vor kurzer Zeit einsam wurde und die Güte vermisste.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Kollegen,die Kollegin,NP2,,,mourned,ExpStim,7,10,-2.73,-72,NP2,trauerte um,trauerte,0.3,8,,"Der Mann trauerte um die Kollegin, weil er schon seit Langem mitfühlend war und die Sorge teilte.",mitfühlend,1.08,10,68.75,68.75,optimal,nonamb
66,both_male,2,44,trauerte um,NP1-Causality,Der Mann,trauerte um,"den Kollegen,",weil,er,vor kurzer Zeit,einsam wurde,und,die Güte,vermisste,"Der Mann trauerte um den Kollegen, weil er vor kurzer Zeit einsam wurde und die Güte vermisste.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Kollegen,die Kollegin,NP2,,,mourned,ExpStim,7,10,-2.73,-72,NP2,trauerte um,trauerte,0.3,8,,"Der Mann trauerte um die Kollegin, weil er schon seit Langem mitfühlend war und die Sorge teilte.",mitfühlend,1.08,10,68.75,68.75,optimal,nonamb
66,both_female,3,44,trauerte um,NP1-Causality,Die Frau,trauerte um,"die Kollegin,",weil,sie,vor kurzer Zeit,einsam wurde,und,die Güte,vermisste,"Die Frau trauerte um die Kollegin, weil sie vor kurzer Zeit einsam wurde und die Güte vermisste.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Kollegen,die Kollegin,NP2,,,mourned,ExpStim,7,10,-2.73,-72,NP2,trauerte um,trauerte,0.3,8,,"Der Mann trauerte um die Kollegin, weil er schon seit Langem mitfühlend war und die Sorge teilte.",mitfühlend,1.08,10,68.75,68.75,optimal,nonamb
66,swapped,4,44,trauerte um,NP1-Causality,Die Frau,trauerte um,"den Kollegen,",weil,sie,vor kurzer Zeit,einsam wurde,und,die Güte,vermisste,"Die Frau trauerte um den Kollegen, weil sie vor kurzer Zeit einsam wurde und die Güte vermisste.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Kollegen,die Kollegin,NP2,,,mourned,ExpStim,7,10,-2.73,-72,NP2,trauerte um,trauerte,0.3,8,,"Der Mann trauerte um die Kollegin, weil er schon seit Langem mitfühlend war und die Sorge teilte.",mitfühlend,1.08,10,68.75,68.75,optimal,nonamb
67,original,5,44,trauerte um,NP2-Causality,Der Mann,trauerte um,"die Kollegin,",weil,sie,vor kurzer Zeit,verstorben war,und,ein Engel,gewesen war,"Der Mann trauerte um die Kollegin, weil sie vor kurzer Zeit verstorben war und ein Engel gewesen war.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Kollegen,die Kollegin,NP2,,,mourned,ExpStim,7,10,-2.73,-72,NP2,trauerte um,trauerte,0.3,8,,"Der Mann trauerte um die Kollegin, weil sie schon seit Langem verstorben war und die Trauer hervorrief.",verstorben,16.86,10,68.75,68.75,optimal,nonamb
67,both_male,6,44,trauerte um,NP2-Causality,Der Mann,trauerte um,"den Kollegen,",weil,er,vor kurzer Zeit,verstorben war,und,ein Engel,gewesen war,"Der Mann trauerte um den Kollegen, weil er vor kurzer Zeit verstorben war und ein Engel gewesen war.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Kollegen,die Kollegin,NP2,,,mourned,ExpStim,7,10,-2.73,-72,NP2,trauerte um,trauerte,0.3,8,,"Der Mann trauerte um die Kollegin, weil sie schon seit Langem verstorben war und die Trauer hervorrief.",verstorben,16.86,10,68.75,68.75,optimal,nonamb
67,both_female,7,44,trauerte um,NP2-Causality,Die Frau,trauerte um,"die Kollegin,",weil,sie,vor kurzer Zeit,verstorben war,und,ein Engel,gewesen war,"Die Frau trauerte um die Kollegin, weil sie vor kurzer Zeit verstorben war und ein Engel gewesen war.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Kollegen,die Kollegin,NP2,,,mourned,ExpStim,7,10,-2.73,-72,NP2,trauerte um,trauerte,0.3,8,,"Der Mann trauerte um die Kollegin, weil sie schon seit Langem verstorben war und die Trauer hervorrief.",verstorben,16.86,10,68.75,68.75,optimal,nonamb
67,swapped,8,44,trauerte um,NP2-Causality,Die Frau,trauerte um,"den Kollegen,",weil,er,vor kurzer Zeit,verstorben war,und,ein Engel,gewesen war,"Die Frau trauerte um den Kollegen, weil er vor kurzer Zeit verstorben war und ein Engel gewesen war.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Kollegen,die Kollegin,NP2,,,mourned,ExpStim,7,10,-2.73,-72,NP2,trauerte um,trauerte,0.3,8,,"Der Mann trauerte um die Kollegin, weil sie schon seit Langem verstorben war und die Trauer hervorrief.",verstorben,16.86,10,68.75,68.75,optimal,nonamb
102,original,1,45,schüttelte,NP1-Causality,Der Mann,schüttelte ,"die Fremde,",weil,er,in der Situation,sorgenvoll war,und,Schlimmes,befürchtete,"Der Mann schüttelte die Fremde, weil er in der Situation sorgenvoll war und Schlimmes befürchtete.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Fremden,die Fremde,neutral,,,jolted,StimExp,6,10,-0.91,-3,neutral,schüttelte,riss,5.62,13,,"Der Mann riss das Mädchen vorwärts, weil er von Anfang an schwer war und den Schritt beschleunigte.",schwer,228.24,6,87.5,87.5,optimal,nonamb
102,both_male,2,45,schüttelte,NP1-Causality,Der Mann,schüttelte ,"den Fremden,",weil,er,in der Situation,sorgenvoll war,und,Schlimmes,befürchtete,"Der Mann schüttelte den Fremden, weil er in der Situation sorgenvoll war und Schlimmes befürchtete.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Fremden,die Fremde,neutral,,,jolted,StimExp,6,10,-0.91,-3,neutral,schüttelte,riss,5.62,13,,"Der Mann riss das Mädchen vorwärts, weil er von Anfang an schwer war und den Schritt beschleunigte.",schwer,228.24,6,87.5,87.5,optimal,nonamb
102,both_female,3,45,schüttelte,NP1-Causality,Die Frau,schüttelte ,"die Fremde,",weil,sie,in der Situation,sorgenvoll war,und,Schlimmes,befürchtete,"Die Frau schüttelte die Fremde, weil sie in der Situation sorgenvoll war und Schlimmes befürchtete.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Fremden,die Fremde,neutral,,,jolted,StimExp,6,10,-0.91,-3,neutral,schüttelte,riss,5.62,13,,"Der Mann riss das Mädchen vorwärts, weil er von Anfang an schwer war und den Schritt beschleunigte.",schwer,228.24,6,87.5,87.5,optimal,nonamb
102,swapped,4,45,schüttelte,NP1-Causality,Die Frau,schüttelte ,"den Fremden,",weil,sie,in der Situation,sorgenvoll war,und,Schlimmes,befürchtete,"Die Frau schüttelte den Fremden, weil sie in der Situation sorgenvoll war und Schlimmes befürchtete.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Fremden,die Fremde,neutral,,,jolted,StimExp,6,10,-0.91,-3,neutral,schüttelte,riss,5.62,13,,"Der Mann riss das Mädchen vorwärts, weil er von Anfang an schwer war und den Schritt beschleunigte.",schwer,228.24,6,87.5,87.5,optimal,nonamb
103,original,5,45,schüttelte,NP2-Causality,Der Mann,schüttelte ,"die Fremde,",weil,sie,in der Situation,apathisch war,und,die Augen,verdrehte,"Der Mann schüttelte die Fremde, weil sie in der Situation apathisch war und die Augen verdrehte.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Fremden,die Fremde,neutral,,,jolted,StimExp,6,10,-0.91,-3,neutral,schüttelte,riss,5.62,13,,"Der Mann riss das Mädchen vorwärts, weil sie von Anfang an leicht war und das Gleichgewicht verlor.",leicht,208.29,6,87.5,87.5,optimal,nonamb
103,both_male,6,45,schüttelte,NP2-Causality,Der Mann,schüttelte ,"den Fremden,",weil,er,in der Situation,apathisch war,und,die Augen,verdrehte,"Der Mann schüttelte den Fremden, weil er in der Situation apathisch war und die Augen verdrehte.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Fremden,die Fremde,neutral,,,jolted,StimExp,6,10,-0.91,-3,neutral,schüttelte,riss,5.62,13,,"Der Mann riss das Mädchen vorwärts, weil sie von Anfang an leicht war und das Gleichgewicht verlor.",leicht,208.29,6,87.5,87.5,optimal,nonamb
103,both_female,7,45,schüttelte,NP2-Causality,Die Frau,schüttelte ,"die Fremde,",weil,sie,in der Situation,apathisch war,und,die Augen,verdrehte,"Die Frau schüttelte die Fremde, weil sie in der Situation apathisch war und die Augen verdrehte.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Fremden,die Fremde,neutral,,,jolted,StimExp,6,10,-0.91,-3,neutral,schüttelte,riss,5.62,13,,"Der Mann riss das Mädchen vorwärts, weil sie von Anfang an leicht war und das Gleichgewicht verlor.",leicht,208.29,6,87.5,87.5,optimal,nonamb
103,swapped,8,45,schüttelte,NP2-Causality,Die Frau,schüttelte ,"den Fremden,",weil,er,in der Situation,apathisch war,und,die Augen,verdrehte,"Die Frau schüttelte den Fremden, weil er in der Situation apathisch war und die Augen verdrehte.",ok_prefix_keep_particle_or_punctuation,Der Mann,Die Frau,den Fremden,die Fremde,neutral,,,jolted,StimExp,6,10,-0.91,-3,neutral,schüttelte,riss,5.62,13,,"Der Mann riss das Mädchen vorwärts, weil sie von Anfang an leicht war und das Gleichgewicht verlor.",leicht,208.29,6,87.5,87.5,optimal,nonamb
114,original,1,46,verließ,NP1-Causality,Der Verantwortliche,verließ,"die Schülerin,",weil,er,seit kurzer Zeit,egoistisch war,und,Anderes ,tun wollte,"Der Verantwortliche verließ die Schülerin, weil er seit kurzer Zeit egoistisch war und Anderes tun wollte.",ok_prefix_keep_particle_or_punctuation,Der Verantwortliche,Die Verantwortliche,den Schüler,die Schülerin,neutral,,,left,AgP,4,175,-1.45,2,neutral,verließ,verließ,11.81,8,,"Der Verantwortliche verließ die Schülerin, weil er seit kurzer Zeit egoistisch war und den Abstand verlangte.",egoistisch,3.79,10,93.75,93.75,optimal,nonamb
114,both_male,2,46,verließ,NP1-Causality,Der Verantwortliche,verließ,"den Schüler,",weil,er,seit kurzer Zeit,egoistisch war,und,Anderes ,tun wollte,"Der Verantwortliche verließ den Schüler, weil er seit kurzer Zeit egoistisch war und Anderes tun wollte.",ok_prefix_keep_particle_or_punctuation,Der Verantwortliche,Die Verantwortliche,den Schüler,die Schülerin,neutral,,,left,AgP,4,175,-1.45,2,neutral,verließ,verließ,11.81,8,,"Der Verantwortliche verließ die Schülerin, weil er seit kurzer Zeit egoistisch war und den Abstand verlangte.",egoistisch,3.79,10,93.75,93.75,optimal,nonamb
114,both_female,3,46,verließ,NP1-Causality,Die Verantwortliche,verließ,"die Schülerin,",weil,sie,seit kurzer Zeit,egoistisch war,und,Anderes ,tun wollte,"Die Verantwortliche verließ die Schülerin, weil sie seit kurzer Zeit egoistisch war und Anderes tun wollte.",ok_prefix_keep_particle_or_punctuation,Der Verantwortliche,Die Verantwortliche,den Schüler,die Schülerin,neutral,,,left,AgP,4,175,-1.45,2,neutral,verließ,verließ,11.81,8,,"Der Verantwortliche verließ die Schülerin, weil er seit kurzer Zeit egoistisch war und den Abstand verlangte.",egoistisch,3.79,10,93.75,93.75,optimal,nonamb
114,swapped,4,46,verließ,NP1-Causality,Die Verantwortliche,verließ,"den Schüler,",weil,sie,seit kurzer Zeit,egoistisch war,und,Anderes ,tun wollte,"Die Verantwortliche verließ den Schüler, weil sie seit kurzer Zeit egoistisch war und Anderes tun wollte.",ok_prefix_keep_particle_or_punctuation,Der Verantwortliche,Die Verantwortliche,den Schüler,die Schülerin,neutral,,,left,AgP,4,175,-1.45,2,neutral,verließ,verließ,11.81,8,,"Der Verantwortliche verließ die Schülerin, weil er seit kurzer Zeit egoistisch war und den Abstand verlangte.",egoistisch,3.79,10,93.75,93.75,optimal,nonamb
115,original,5,46,verließ,NP2-Causality,Der Verantwortliche,verließ,"die Schülerin,",weil,sie,seit kurzer Zeit,unverschämt war,und,die Nerven,strapazierte,"Der Verantwortliche verließ die Schülerin, weil sie seit kurzer Zeit unverschämt war und die Nerven strapazierte.",ok_prefix_keep_particle_or_punctuation,Der Verantwortliche,Die Verantwortliche,den Schüler,die Schülerin,neutral,,,left,AgP,4,175,-1.45,2,neutral,verließ,verließ,11.81,8,,"Der Verantwortliche verließ die Schülerin, weil sie seit kurzer Zeit anstrengend war und die Nerven strapazierte.",anstrengend,8.91,11,93.75,93.75,optimal,nonamb
115,both_male,6,46,verließ,NP2-Causality,Der Verantwortliche,verließ,"den Schüler,",weil,er,seit kurzer Zeit,unverschämt war,und,die Nerven,strapazierte,"Der Verantwortliche verließ den Schüler, weil er seit kurzer Zeit unverschämt war und die Nerven strapazierte.",ok_prefix_keep_particle_or_punctuation,Der Verantwortliche,Die Verantwortliche,den Schüler,die Schülerin,neutral,,,left,AgP,4,175,-1.45,2,neutral,verließ,verließ,11.81,8,,"Der Verantwortliche verließ die Schülerin, weil sie seit kurzer Zeit anstrengend war und die Nerven strapazierte.",anstrengend,8.91,11,93.75,93.75,optimal,nonamb
115,both_female,7,46,verließ,NP2-Causality,Die Verantwortliche,verließ,"die Schülerin,",weil,sie,seit kurzer Zeit,unverschämt war,und,die Nerven,strapazierte,"Die Verantwortliche verließ die Schülerin, weil sie seit kurzer Zeit unverschämt war und die Nerven strapazierte.",ok_prefix_keep_particle_or_punctuation,Der Verantwortliche,Die Verantwortliche,den Schüler,die Schülerin,neutral,,,left,AgP,4,175,-1.45,2,neutral,verließ,verließ,11.81,8,,"Der Verantwortliche verließ die Schülerin, weil sie seit kurzer Zeit anstrengend war und die Nerven strapazierte.",anstrengend,8.91,11,93.75,93.75,optimal,nonamb
115,swapped,8,46,verließ,NP2-Causality,Die Verantwortliche,verließ,"den Schüler,",weil,er,seit kurzer Zeit,unverschämt war,und,die Nerven,strapazierte,"Die Verantwortliche verließ den Schüler, weil er seit kurzer Zeit unverschämt war und die Nerven strapazierte.",ok_prefix_keep_particle_or_punctuation,Der Verantwortliche,Die Verantwortliche,den Schüler,die Schülerin,neutral,,,left,AgP,4,175,-1.45,2,neutral,verließ,verließ,11.81,8,,"Der Verantwortliche verließ die Schülerin, weil sie seit kurzer Zeit anstrengend war und die Nerven strapazierte.",anstrengend,8.91,11,93.75,93.75,optimal,nonamb
122,original,1,47,tötete,NP1-Causality,Der Bewohner,tötete,"die Katze, ",weil,er,unter den Umständen,erschrocken war,und,Aggression,dominierte,"Der Bewohner tötete die Katze, weil er unter den Umständen erschrocken war und Aggression dominierte.",ok_prefix_keep_particle_or_punctuation,Der Bewohner,Die Bewohnerin,den Kater,die Katze,neutral,,,killed,AgP,6,984,-2.82,5,neutral,tötete,tötete,2.65,6,,"Der Bewohner tötete die Katze, weil er seit einiger Zeit bösartig war und den Zorn entlud.",bösartig,6.48,8,56.25,56.25,suboptimal,nonamb
